Component_ID,Component_Type,Vibration,Temperature,Pressure,Operating_Hours,Remaining_Useful_Life,Component_Type_Encoded,Temp_Vib,Pressure_Squared,Log_Op_Hours,Random_Noise_1,Random_Noise_2,Random_Noise_3
CMP0049,Engine,5.433181367044549,83.10479228290266,60.24725158191363,1628.832191986854,438.07253010015097,-1.9283629856093467,78.6492895295508,4010.2890934202755,8.388736359504287,75.52961527520513,40.661558527877084,10.23426366616173
CMP0050,Hydraulic Cylinder,0.8392679944471979,97.65827776595056,303.2784093504033,571.161258919429,296.5587215787592,6.576591501360757,420.20577999235627,88660.49992917731,6.998226632562905,65.33984054293003,44.618494911267355,-8.830872550109937
CMP0051,Hydraulic Cylinder,-0.02203452464772157,55.30077340850311,103.57056059274552,1604.1804864710755,470.3013450180061,4.3926541545419875,5.923708660839491,9514.606131329863,10.581941343074817,10.415863441940187,45.055976642371526,3.7707471692532484
CMP0052,Engine,1.5406665604895762,54.83796979608759,300.3427450094671,2937.9689796147736,400.6234743202988,-8.914375081356665,64.24871474547004,87298.54557765572,15.943388957084753,30.14997758510053,2.634541277677327,-4.889414221597649
CMP0053,Hydraulic Cylinder,3.00255021090923,46.13217248395267,250.85279753359578,549.6782529056811,357.3755575862862,4.582029741955744,162.06438093438595,61635.67404447024,9.928450611766213,50.72651595901213,6.145380400639771,-23.569366958964736
CMP0054,Hydraulic Cylinder,5.510479433427076,84.06316411293606,86.29191501519813,295.41955971189736,428.7202020792009,3.236470267434157,120.37018740973714,5876.619572323564,6.255478570851861,30.494503143136363,41.30304390936041,4.777159801043489
CMP0055,Gear,-0.8708468311810607,62.52382001505567,76.49167973593237,2118.279603304616,381.2304664950231,-7.813534950208021,195.60141649740746,5976.600797908593,7.554278810143802,20.730390440611647,47.30258266900891,1.2632127295678957
CMP0056,Engine,8.922783347443714,57.026824369814236,281.62978914713517,2034.8278891396683,345.18077873493706,-1.7270347591626714,178.17966316084093,77418.7472011855,12.558313675989982,86.98119690665997,15.383592406197028,-19.100805144148183
CMP0057,Hydraulic Cylinder,2.1887449920790774,54.634694648325315,298.0138143005507,2334.2933530168484,357.84801538480946,-3.083371880105574,158.41351627706302,83659.06216695503,-9.71945894234003,74.77836752153759,0.43009092163576734,-6.985895415388619
CMP0058,Gear,7.781338755880897,51.547657636176496,239.70295089030634,1596.4877195800398,338.9879603055791,0.705650723788396,183.50318519254375,56466.70214945942,14.440602942472857,34.52200605541766,16.135259451759897,-18.069921167123045
CMP0059,Gear,-4.195856848364573,86.74030144026825,117.54988012771511,4688.907207626595,377.7118449520878,7.205591862476869,91.16958307044364,12452.16397340854,10.286935675417583,76.50123626288985,19.143206798628583,7.31689887296413
CMP0060,Engine,4.267520958025624,58.58286834396314,261.1963825225958,1937.7702170573166,416.9029127854411,5.808711502528831,73.89100366864406,71663.62765904608,-0.22123990663494997,62.753861844522795,38.051668236170116,13.879932027100965
CMP0061,Engine,1.8124763543943068,89.75190030372626,291.47050912820816,202.89634235992153,394.8418065943038,-3.8188475059400724,135.22395854464816,89349.64776281353,2.284947162731166,0.37857336323967594,2.379233281891957,8.494906050461857
CMP0062,Engine,-6.436936468598792,86.78896970539341,91.42317146949446,899.8734616324252,395.1288161108803,-1.6452214762119246,184.35038462724643,9120.167399788474,8.012198518458417,38.0262026011635,10.632011804633013,9.891301568000916
CMP0063,Engine,-3.342058844270739,42.31834343019346,291.8228996966156,2027.4391130080185,424.52896295045053,-0.5660864881238454,35.13773849422059,89184.02818151179,15.6797126873963,29.04874991943305,44.69842930973198,-5.178304056668141
CMP0064,Engine,2.0951297021096265,51.46332600456583,249.54362007268534,3241.731168340045,309.1921462752419,1.1428604316376243,203.3816140089918,64881.81658240286,0.7741738763321466,21.790862170589687,7.7410204725717024,5.4692801111037435
CMP0065,Hydraulic Cylinder,5.981983351859121,76.321063319567,279.65226779639784,3207.69556032626,316.9563725135822,-1.3794021805395413,286.23040508814665,80512.56122744508,16.997928291236704,25.15893940708449,37.962382598417136,-0.09068630142160622
CMP0066,Gear,-0.5596343645464641,96.70043057696701,242.43652305103564,4173.107085308621,325.9064474647117,-2.073684734829676,242.78342284203697,59267.969008758366,4.021354790576593,94.23648465755225,18.065520778953793,1.8531451608881953
CMP0067,Hydraulic Cylinder,8.764045639317064,46.99187278031276,282.1659233188938,745.3493819179824,365.91342730408934,-12.95300724102268,138.35032466363117,77913.53194455554,5.383353543116062,48.631706799153726,33.13301074606931,9.574314604545224
CMP0068,Engine,-8.855164690851907,44.82058396905124,201.34417578015567,2515.592122729957,438.92302487464644,4.523287409549205,24.408452892669242,43514.65062468831,4.095473726784429,84.77087182241195,3.6923251651495956,11.754874206472362
CMP0069,Hydraulic Cylinder,3.5801202939054027,70.42518543097509,261.23627517628944,2063.3799519128966,421.54237249221006,4.341789614818648,42.50669770145855,65570.2754744295,5.677259685686339,21.421715215298253,14.327897254302169,-3.897563896385157
CMP0070,Hydraulic Cylinder,8.834100323221055,100.18435887492831,117.51933996193533,1644.3763618029002,340.506232788962,8.265757004261399,329.16813700279306,15690.042106024104,-1.42002103695284,17.440379964594833,21.239486874836,-14.076448113550487
CMP0071,Gear,-2.74592247126977,84.50762739206304,214.9298455602789,3033.2581268591816,408.66569639885495,-6.984780378495859,34.63361028557952,46536.940083850575,11.75911343433316,88.87895883139097,42.86063130388945,-1.8740453469285625
CMP0072,Gear,0.9520290973747805,81.9114935338651,269.59424092455674,1622.6617211499722,392.2734740576256,2.21720357120065,145.66640456957583,75827.62325089822,6.444087454446525,49.57046857824678,28.174792882305884,-2.1927328531388417
CMP0073,Hydraulic Cylinder,-3.7830459380085117,45.12061226422362,244.4748620378668,3271.1482400671493,412.8727587212676,-3.8509353772117763,43.10146928325019,57863.785631636936,13.147489484988377,89.51521253124129,2.261264653884459,2.8459788001415633
CMP0074,Hydraulic Cylinder,2.769963460599306,52.596541864641615,82.52255979333108,2308.2923628459944,365.1427152564293,3.2200303157139976,212.7268789051325,6989.641157791862,2.806181267092171,6.302885287127491,40.093328666306306,8.329959184641227
CMP0075,Hydraulic Cylinder,0.194759902655381,63.25712929555899,117.57200375135461,2428.494313046342,377.23121444812995,2.6114223118110056,146.72284416535834,12710.88154180265,13.244132718339326,91.64355221763077,2.7260744475741285,-19.145819654840572
CMP0076,Hydraulic Cylinder,3.896479496497117,64.68485000985393,190.27126626947492,3126.6556495613086,431.92844512851025,-2.228454098824745,29.974037542667077,38226.285186782836,12.393032494630003,41.5445316342223,46.718328199595035,-6.709135511914759
CMP0077,Engine,7.519855756799842,63.87938673194478,92.72227418772746,4213.935031606582,355.6324621258221,-1.6389384481210758,166.49304549501537,8573.629581181925,8.60626350401346,15.537048742184778,10.585872302019478,-9.638881893174405
CMP0078,Hydraulic Cylinder,2.0315565694351836,48.053474241631754,240.32138277166592,1007.9744624958099,402.2438734280341,4.274527644223411,104.7668670136644,56141.02238827766,8.509918590067027,68.33826894351941,24.396307232852738,12.508937886917908
CMP0079,Gear,4.449785232638226,89.50277011469106,81.65119525306929,3582.3089091159677,326.0778372901997,1.6495583633602409,316.17264547984354,6650.8336394674325,7.42290096227693,79.69026832942569,3.6140484383154536,-2.083708933523875
CMP0080,Engine,5.478473004468839,55.9309311480703,81.96278811114394,2506.100432947497,335.1939101514702,-4.35204767526568,229.46829546139722,5957.3626363999265,7.803902299084069,4.737472758140038,28.085619314888326,-5.12883569561788
CMP0081,Hydraulic Cylinder,2.355264359352009,68.48078855448772,173.72314355222895,590.1527250260427,391.7980607473435,3.205015688311801,150.91119531296027,29870.11992941835,9.39055720089065,98.71959744186861,24.861435036424083,5.383016924465778
CMP0082,Gear,-3.585679462107233,37.863493655343966,200.2146431700348,687.7546105926058,339.4932261872359,7.535177159774388,198.9208264349878,40069.79296882036,6.889297466467039,69.70268873161804,20.51242674406715,-5.930063509160227
CMP0083,Gear,-3.980277856755921,67.90224556981202,165.47105224101077,306.5911544023887,362.4009807149004,0.8716236982275662,243.42168989720741,28406.86052357722,5.608833018437114,32.14019916578443,1.7786458517019876,-0.15194776796849208
CMP0084,Gear,-8.659702325396902,88.41652091194076,146.0626646386546,909.7149174797232,345.01545046458347,5.9699357845266485,319.1463557502471,20993.103821962286,5.329795493691696,15.129379569539058,43.94681893257515,18.140712001120264
CMP0085,Engine,9.171492905079058,71.93756203754987,158.14678713090188,3441.283394657178,300.85319037048407,-4.264641611479196,307.564273232133,27267.373271410124,6.575313737010385,39.25314146782147,40.13182994064313,17.862903238866437
CMP0086,Hydraulic Cylinder,3.195770897770345,66.26015897118552,97.56987054923366,4144.766395938463,351.17264942922577,2.2675732628983365,185.56257948162843,10270.703906405959,14.89937707345311,22.056566055862582,31.65150101644954,-4.0738432306281895
CMP0087,Hydraulic Cylinder,-9.323280685833218,48.28329946386003,70.85045731455602,446.7808671778032,479.1222396065469,8.626861293950956,32.99116197418145,3919.399118027721,0.9577474716054937,49.41532235980958,28.611499131696522,-1.8236180215957754
CMP0088,Gear,-4.4442572880979805,74.07724933271274,123.78519135538444,3962.667132753348,399.6482780891187,3.5409532742584036,73.58272116512474,14698.890046132563,13.04844266999073,78.18927084903275,34.747321568491564,-6.190285007308054
CMP0089,Engine,-1.1225169575889815,93.76581519867392,162.79109530240402,1188.665103690453,314.91461444823375,3.0215213985079266,382.1345123668546,29285.252763605247,7.128499782789793,66.01303889505533,7.199500795718361,-19.2586527504017
CMP0090,Gear,3.879101333916969,49.59119387540472,71.08994716139512,4664.729963990404,357.41772038420913,-7.26121783470489,136.979880223637,5919.309235271951,7.776729085384272,43.59349047817289,46.6322123158242,10.361893450967179
CMP0091,Gear,2.0099630390447363,87.43593324212642,75.76524316608477,3362.6541006251864,289.7406639207204,7.307304019944024,468.6977504035859,6029.7464174388115,2.1347089562717727,11.894392458004955,14.233664575232046,24.213421166717644
CMP0092,Hydraulic Cylinder,-1.5201412442033502,46.69292937300504,137.48611250783625,1459.3476666494812,461.70401606859406,14.037957107737792,19.02511070043251,19016.679378923247,15.505321365147847,95.71569223680069,32.824513622150114,-4.43449437650773
CMP0093,Hydraulic Cylinder,0.16400283396186754,49.207661275471786,107.10168219013768,4708.43249508366,333.08928278671465,2.958828165512461,157.9345560125427,10384.93243396721,5.974990393921136,27.037052545048667,30.337784057095234,-8.167937272892717
CMP0094,Engine,6.370195345984644,77.39047378396863,206.3779931536267,4316.516961875989,293.3371867839039,0.765158763905751,315.7755631270774,39712.09348974774,6.377166004873716,27.783454587501733,31.83069898578043,-2.7284679634000653
CMP0095,Hydraulic Cylinder,4.934575005940105,85.18219400574455,181.76226494337283,4831.199843379458,362.27728163974456,0.8828826362917404,87.03070288817429,31621.455802102482,4.921286611580442,64.55022218385325,43.947606154105614,0.8504604782858526
CMP0096,Gear,5.8158999017220845,35.203279715069726,218.83838122489797,1317.7684088158844,375.85094895886425,-0.7247465760723737,116.82133095911257,48884.78856345787,0.9419316544271918,77.05096221471027,14.795560332530988,-11.355301102068804
CMP0097,Gear,1.7441253733359432,47.77073791499108,116.6399246492392,3545.8450546293193,387.46142969595945,0.7336872000315662,99.9885458279431,13581.475952703091,11.236944872943276,98.41527653173495,37.447409412632865,-4.584784609841313
CMP0098,Hydraulic Cylinder,9.03796215313622,44.449453555414436,116.50962273445056,2364.276644674411,405.0251361626202,8.785921234871356,88.68161758106059,12684.025699076137,9.009424881333281,96.91642606278063,29.91955319695846,10.148972539380186
CMP0099,Hydraulic Cylinder,6.857479842063389,64.0702780828175,212.1639814519666,354.1698604017318,426.68531563126845,3.2761897801946565,79.31151185883355,44429.792320240755,4.60784635389571,91.37605242320807,3.8030165477320077,1.2738063446727148
CMP0100,Hydraulic Cylinder,12.129973573908732,78.10063171440316,56.75534416513931,1324.6129128428518,374.38790814969866,7.281292267239755,247.23941252658827,3547.357097968842,0.14843033132198435,43.53135673833498,20.707734044098757,12.703860281289801
CMP0101,Hydraulic Cylinder,-4.0857938050482,87.16175342865559,66.73039602974919,3342.9261868980407,289.7442912323724,1.769103936703658,425.168486323494,5268.586316376116,7.397195491394673,16.66696597564481,41.89757866328722,3.6476785286150175
CMP0102,Hydraulic Cylinder,-4.192810759941209,65.23317850664986,229.77213132900002,697.3190178935318,320.57843192586915,0.9510091982273468,304.9378924368348,48155.54528601155,2.540523131168853,58.44712032866277,15.767369446529294,-10.889172687729188
CMP0103,Hydraulic Cylinder,10.082941325051273,90.0836140054704,268.42923386817176,4674.530166411818,336.9889908225542,-2.681171028787241,152.91287981588215,73006.42058856259,11.769322152933087,1.7256505546768053,24.113194165643797,-5.760139767197593
CMP0104,Engine,6.908944250656596,45.71503632396518,109.58041269429401,3489.6733209828326,326.8012410630465,6.744352352743686,192.61061799211805,10215.333251426931,9.029082687409106,19.62488389953935,24.431928407682996,2.4841206355448158
CMP0105,Hydraulic Cylinder,0.8443153281497477,94.3540760726812,133.90212039917273,1823.9322871364723,303.37722188252764,1.051066270475936,397.0768615896949,18383.38158096431,4.483182739598304,0.25293967947646046,30.900493340293128,-11.225892759611076
CMP0106,Gear,0.7951002503380153,50.57056395742669,182.0637171874202,3494.0779228628485,374.98595825400355,1.8543676437349101,102.15819457671347,32019.247128987012,8.146455350428974,18.05359125715388,44.200892989509164,-12.523197329106067
CMP0107,Gear,3.2577669330054535,52.37078367823345,163.9402152701403,3431.8166561078847,426.15822206706315,-2.019468255728524,38.91829530967718,26189.805690911835,14.57825951038029,47.47571233962561,8.676959939257822,-11.922005533657254
CMP0108,Gear,7.00611864764536,64.97287449721802,261.49192601780595,4176.047088436757,310.09847325049407,-2.4119229273578275,230.09289003853112,67243.64936338125,1.5185115141122223,39.33243110934159,25.23084413200628,5.158043878138158
CMP0109,Engine,4.294051289164277,85.47198389059662,280.2458946966581,1840.3282408684302,295.10970118113397,-0.6723132776017235,410.27126948315185,76380.05188084421,7.58417377758637,36.92965649266392,21.213362964380604,-3.6624001542253786
CMP0110,Gear,0.922515708839734,80.9337430821115,85.67083388662279,963.4072452022907,429.6868354930509,4.5923986934032275,93.59685033458459,8747.249830522122,-0.15134465059279645,83.09528639338625,14.796004505029819,11.824416310929474
CMP0111,Engine,-4.852668171501318,38.9017033490212,255.61897311013024,1696.2146490318885,339.8102150932312,2.002427626207238,155.86320201968036,63093.93810796139,5.679629521000962,67.4996304645678,45.980408847688615,-8.964203829466367
CMP0112,Hydraulic Cylinder,-3.2301515725590453,59.60893078941798,75.50420809379106,2869.9494215777545,373.09019591384583,4.432666513896823,177.8645183652444,4401.746394977859,9.543537653782844,93.64317628711059,0.40855462038569823,-24.57400267953848
CMP0113,Hydraulic Cylinder,3.0130100004111338,63.19779896491379,113.92896736907646,325.4201380731784,379.5401615106835,-3.976283996918214,193.63653952995188,12747.66044684593,5.635702485907322,44.53410906776725,6.105239631518855,-1.307051188032152
CMP0114,Gear,3.669370278163724,87.93946135162233,291.7487672912486,2873.806851425641,364.39230978966606,-4.112279503746757,188.28345990851471,88242.80272994043,5.863725694169855,27.22296754759518,36.66722249580548,16.475550303938206
CMP0115,Engine,-0.24715440457971116,80.60371633012974,276.2723480087456,4120.1424538724905,303.9179762274472,2.1381816277618415,249.73873676540595,74087.97359783616,10.697792455131923,12.268453803335555,13.172080234345673,0.3456941694860591
CMP0116,Engine,-1.5005275675198158,90.82370138788784,91.19268921480092,2163.556065518977,448.75103621843215,-2.7504664592803825,13.372508806549384,7405.1382558803625,9.929934307256735,67.2027395685146,36.15896305461217,-13.720932431328695
CMP0117,Gear,2.7785028816253314,78.49928647051323,240.6246631937319,2194.4203563682627,376.0156687965839,-3.506498538101571,160.82631462630346,58613.00731909981,10.211091980676297,84.1741088471657,41.61268053577814,-16.24276596206746
CMP0118,Hydraulic Cylinder,6.915902939586802,43.86372502315687,106.35583229899247,3566.7056744537267,327.12642415364894,3.3350516671508723,184.91580603128577,11840.141418790756,5.399912703788882,18.37393642617563,12.73080084172651,11.979019139234904
CMP0119,Hydraulic Cylinder,4.7904027555446,56.800835187005184,240.09305570952924,2447.3517591768186,348.30462961118474,-12.101332517146174,192.5533568762854,57876.40534348955,1.8218998867373877,87.87527445125362,9.59721439315121,-8.074367714419115
CMP0120,Hydraulic Cylinder,16.148274678075314,102.06533196070501,251.079729654928,613.5973517510679,315.703259589568,5.793569124159549,399.86453493000874,60679.672389488594,2.3224016750070184,52.62762016953331,7.265031634057889,15.4179532765653
CMP0121,Engine,1.445653482625259,54.03748126959246,234.01533161126667,711.4231002419677,346.52971700460284,-6.815480767901594,211.8121486157801,54029.947768204685,3.9056424309130056,14.40806321409519,10.004430544122311,6.540934488512836
CMP0122,Hydraulic Cylinder,10.632124706220392,78.59545271039303,146.98478205583797,3676.6766386668833,296.0076697362162,-1.4069995634980477,341.8706937258722,21604.776085313944,9.063167285669367,64.2863324901755,13.359269455859579,-7.69568714404685
CMP0123,Gear,-1.5883665772452096,52.12982627858434,94.7094498570867,2389.383470996698,441.86252510863994,8.246545614343377,58.44525396038235,7782.036589118251,7.532338072554889,52.005274153721345,43.437490827025435,11.67136844311641
